"","Id","Date","count(*)"
"28582","k38Gfb1FHV7I6X4J5EL0zA","9/16/2015",1
"28583","k3ApMUp658UcF6NeL3tjvw","7/12/2015",1
"28584","k3Ma74nZca6TvzZk29FXcw","1/4/2015",1
"28585","k3RKvUUyoOkMcXOFpv2aig","8/22/2014",1
"28586","k3WPmTg2deCzSki_XjxXDA","6/17/2013",1
"28587","k3WPmTg2deCzSki_XjxXDA","7/22/2012",1
"28588","k3hkhE8d49wvNgQu7XVJhw","5/9/2015",1
"28589","k3na1tLo7eO2QOlbaoPB7A","3/27/2015",1
"28590","k3q-VOq-nq-bMoydQEu16A","3/14/2010",1
"28591","k43n6tKW3zz2qriNK-gE-Q","3/11/2015",1
"28592","k492pazNy8AGwXla6DMpEg","3/16/2016",1
"28593","k493E_BEnyQI567TtJuXyQ","6/28/2015",1
"28594","k4J-n8rDf_q_4vccv4HEWw","12/19/2015",1
"28595","k4LI825fKQ8MBrCF2Mk1MA","1/4/2016",1
"28596","k4PRI897o_saujl39xRDdA","5/20/2015",1
"28597","k4PRI897o_saujl39xRDdA","8/16/2015",1
"28598","k4fRChgvWdeS5PH4VhD6SA","10/24/2014",1
"28599","k4pUBoCNFQEe26dMHQy9xA","9/11/2015",1
"28600","k50N9_nPJAEeY2vkHzjUdw","3/12/2015",1
"28601","k52mjEgHEhKtqsjRH7sIag","6/18/2013",1
"28602","k5JcxI4yqgFm37Ih_kgVzA","2/24/2015",1
"28603","k5tQV0nalK5Yuclx91Dxtw","3/5/2014",1
"28604","k63YCVW-M3UPCMFogBLDGQ","5/23/2013",1
"28605","k66p3-pd4DOe-m2mEtJ5Qw","3/27/2012",1
"28606","k67Tc96IMWITkOd01lAlyw","9/7/2015",1
"28607","k6a40glaJDnZgQD8k-6cXw","1/17/2016",1
"28608","k6a40glaJDnZgQD8k-6cXw","2/3/2016",1
"28609","k6chZSIAXngfXfu5fVmSSw","4/26/2009",1
"28610","k6k2qJU9qF5XjtGDHY39nQ","10/21/2014",1
"28611","k6vG6D_q8576ZZ1nZpG0Sw","10/2/2014",1
"28612","k6vG6D_q8576ZZ1nZpG0Sw","10/27/2014",1
"28613","k7CDEuhdK7LtrJYLeFtU2g","11/27/2013",1
"28614","k7Jz-wfNFkfmERN4LZPs7A","2/10/2016",1
"28615","k7TngcwU2PhVQOd-zjkVrg","8/3/2015",1
"28616","k7TngcwU2PhVQOd-zjkVrg","9/22/2015",1
"28617","k7YRLelvNTRGJ1pupJoxUA","7/21/2014",1
"28618","k7cgbMhwYNIwooOqOfh1cQ","7/17/2011",1
"28619","k7etxtF1lSeyNuGefeRg-g","6/20/2015",1
"28620","k7etxtF1lSeyNuGefeRg-g","9/10/2015",1
"28621","k7p84fJJAtgf7qBB5vTj_g","10/24/2013",1
"28622","k7p84fJJAtgf7qBB5vTj_g","7/23/2015",1
"28623","k7p84fJJAtgf7qBB5vTj_g","8/26/2015",1
"28624","k7p84fJJAtgf7qBB5vTj_g","8/7/2015",1
"28625","k87k4eQ85CKPQq6wvQsWnw","1/10/2016",2
"28626","k8CAcds1wRdnswO6c8Juug","6/25/2015",1
"28627","k8ToEsaJuHbT-fGtFhpzKw","2/18/2016",1
"28628","k8X_ITpipsYkZtYybb5CHg","3/19/2013",1
"28629","k8ahdsl0JACqrRh-NUPatA","3/8/2016",1
"28630","k8cpvCFPb8hT3XWjzCO-Tg","8/22/2015",1
"28631","k8n-i4_U-srh8U3PYRu4Hg","11/16/2015",1
"28632","k8tWNo4WRPSeWRjixnulyQ","5/30/2015",1
"28633","k904ddqOmshRBzH-KdPh4g","2/11/2016",1
"28634","k95EZcPSeG7TlVX1FsHsEg","11/2/2014",1
"28635","k97X70PEhsAmId8pX6Iskg","11/26/2014",1
"28636","k9OeeRhjjiHCt5QkFVZgjA","12/17/2015",1
"28637","k9Vha5pe5FVvhyJTc5LHDA","3/18/2014",1
"28638","k9ccf6hC7QLXjv8Ho40u0w","7/3/2015",1
"28639","k9qlT8_4D7B2-OZ4LovXrQ","12/1/2015",2
"28640","k9tEZ2b7YCF-jh5d0oOmPg","2/5/2016",1
"28641","kAPnmoprNzDTB5xJ9UZGgw","2/7/2013",1
"28642","kAl-t8J2tzBWAyluvu47sQ","4/11/2015",1
"28643","kAoCsul_q1Sq8GzArlPl2A","3/15/2016",1
"28644","kAstK360ON37AQ7wuaCtjQ","6/20/2015",1
"28645","kB-DuaisviAfXTAVyPo_sA","9/7/2014",1
"28646","kB-ZyvztelHfycoF9ie8KA","5/11/2010",1
"28647","kB4lpZEZh11txn0w_gnETA","2/27/2014",1
"28648","kB8mW1Ryq2QvEV89_Ku7YA","1/18/2016",1
"28649","kBARjAelDNxTp0MWUYjttQ","8/31/2015",1
"28650","kBRiu36byHgtlvMOgoPH8w","8/13/2015",1
"28651","kBgArSZq48RLWnYAr4L1ag","8/26/2014",1
"28652","kBqjea_Tn6i59Mwv3Jya6g","6/15/2014",1
"28653","kBuu7Lpdopl8oT2ZbxCnAA","1/20/2016",1
"28654","kC6oK0PP8XMCUscRasxOUg","11/22/2015",1
"28655","kC6oK0PP8XMCUscRasxOUg","6/11/2012",1
"28656","kC9JVlLUtktCdME-MGvP_A","11/19/2014",1
"28657","kCEjwmcGgb0JtaxUyZXZ0Q","10/27/2015",1
"28658","kCXqdKZolP1pTz3DBsKL2A","11/4/2014",1
"28659","kCf5JWIeflsiVE2915oBcg","3/21/2010",1
"28660","kCgEk7PkQzPyJ9Cakvp9Og","1/11/2013",1
"28661","kCgEk7PkQzPyJ9Cakvp9Og","12/12/2012",1
"28662","kCp19DBnMsfpbL1s6NrWLA","4/29/2013",1
"28663","kCqo59hIig3CJI7xFjFJ9Q","5/15/2015",1
"28664","kD5o_jagLIlIbhBBQVRMCw","3/2/2016",1
"28665","kD8EqgpicOBCcDeFQB_9uA","4/10/2015",1
"28666","kD8EqgpicOBCcDeFQB_9uA","4/16/2015",1
"28667","kDCbO9Ou3dehdgLYe5gA0w","3/1/2014",1
"28668","kDJWhYnYpJqM4yMbE0LdbA","2/22/2016",1
"28669","kDKiSX43kDN6O5M--ZIoeg","2/9/2016",1
"28670","kDKiSX43kDN6O5M--ZIoeg","4/21/2014",1
"28671","kDVccZye0-sIssZDjBtmhg","6/12/2009",1
"28672","kDYgdWNzRuOxmwtPrz0e8g","9/21/2015",1
"28673","kDaPSvhex8advZ_pNmvoPw","3/20/2014",1
"28674","kDaPSvhex8advZ_pNmvoPw","3/5/2013",1
"28675","kDg2Ze0YwbaN0CGNd2MARw","1/8/2016",1
"28676","kDg2Ze0YwbaN0CGNd2MARw","11/20/2015",1
"28677","kDgc0HR29kgXvkv7IIur_w","12/20/2010",1
"28678","kDtM7wUyHM70pNce75s3Jg","7/16/2015",1
"28679","kDvSKrlzd3zBfW8ZX8BN8A","5/17/2015",1
"28680","kE4ScUHW-rjdvidAKdboCQ","4/19/2015",1
"28681","kEBcK_J6FCfBOyrV_wph2A","8/17/2014",1
"28682","kEGiNH5mIpLdDSCVAy8BVQ","10/21/2015",1
"28683","kEJhULHe7D1qQ2FanN7kpQ","10/18/2011",1
"28684","kEPYdpV85KNjhGeBnkegYQ","8/28/2010",1
"28685","kEUh3NDXZjnOXNIjP35EiQ","2/15/2013",1
"28686","kEUh3NDXZjnOXNIjP35EiQ","8/25/2011",1
"28687","kEVe3q-_oH531VvlULQzXg","9/13/2014",1
"28688","kEsBem6KH52LeZ5qHSCTPA","2/6/2016",1
"28689","kEtAPXj_UxTL3B-pnE351w","7/23/2014",1
"28690","kF2tmBN00NjHkxc_PaMJag","12/2/2014",1
"28691","kFBJVFlRv8wFyMqBM3z-xQ","3/22/2015",1
"28692","kFCiI7OJEy5u7i8BPJHMSA","4/21/2014",1
"28693","kFGKLnRwB49rFtZeFMkLVA","7/17/2015",1
"28694","kFkFCGQbNCkUBT3cYBmRjA","12/15/2013",1
"28695","kFqQkd5UxA-YaP-dBkdq3w","7/9/2015",1
"28696","kG1Zxk_pa1b1YOJEkU3L8w","3/29/2016",1
"28697","kG4BZhThGjPTw3DMKm2Qfw","6/8/2012",1
"28698","kG6qm5EnVB9dqLbqHV28Fg","4/24/2013",1
"28699","kG9wZmfVMAakVVFr3HITgA","7/16/2015",1
"28700","kGMD3jF0BbMD63hKJBUqGQ","3/12/2015",1
"28701","kGO1ENiaQbQuUNyrAIo2-g","10/25/2013",1
"28702","kGaVu8x7PDctLqRvlE8EPA","3/19/2016",1
"28703","kGp44idBkCtpI9FaG6dNdA","12/21/2015",1
"28704","kGuErwGxTxbBEvO0bapHZg","10/2/2015",1
"28705","kGxsSAqUtu299nsZ97V5RQ","1/25/2009",1
"28706","kGxsSAqUtu299nsZ97V5RQ","1/25/2014",1
"28707","kGxsSAqUtu299nsZ97V5RQ","1/8/2016",1
"28708","kGxsSAqUtu299nsZ97V5RQ","10/17/2010",1
"28709","kGxsSAqUtu299nsZ97V5RQ","12/22/2013",1
"28710","kGxsSAqUtu299nsZ97V5RQ","12/28/2013",1
"28711","kGxsSAqUtu299nsZ97V5RQ","12/29/2014",1
"28712","kGxsSAqUtu299nsZ97V5RQ","3/24/2015",1
"28713","kGxsSAqUtu299nsZ97V5RQ","3/26/2011",1
"28714","kGxsSAqUtu299nsZ97V5RQ","4/6/2014",1
"28715","kGxsSAqUtu299nsZ97V5RQ","5/11/2010",1
"28716","kGxsSAqUtu299nsZ97V5RQ","6/12/2013",1
"28717","kGxsSAqUtu299nsZ97V5RQ","8/6/2014",1
"28718","kGxsSAqUtu299nsZ97V5RQ","9/10/2013",1
"28719","kGxsSAqUtu299nsZ97V5RQ","9/15/2013",1
"28720","kH5qxfPa_TG71OsdBFyO_Q","7/31/2013",1
"28721","kHH9l662Tghs8cFDh023Ow","11/18/2013",1
"28722","kHaSF9FYdNx1g-FFZ10xoQ","4/17/2015",1
"28723","kHsUAkcjMiw54W5EnvDQxQ","7/27/2015",1
"28724","kIHV_jqgbg8yBFP9CK8qPw","10/17/2013",1
"28725","kISXZAEg6smX422qA4iYBg","2/12/2011",1
"28726","kISdXJqbpDT1KfMd1cyNRg","1/19/2015",1
"28727","kImpZMiMBm8kedWwTD8yJw","7/26/2015",1
"28728","kIn__MLMM4QG3wfqOJlAVA","8/1/2015",1
"28729","kJ4oE0foKgo_P7ikhqkASA","12/19/2014",1
"28730","kJ6XLhUfdG5uMrYRXPfQ-w","1/3/2016",1
"28731","kJ7DQ-gguoV_6N_LYHHuig","9/16/2015",1
"28732","kJPgDcms0z-wYwi-PDgv6A","2/1/2015",1
"28733","kJPgDcms0z-wYwi-PDgv6A","2/9/2015",1
"28734","kJPgDcms0z-wYwi-PDgv6A","7/2/2015",1
"28735","kJQr4p7bHw-tqq8tXLqVdA","6/25/2015",1
"28736","kJQxx4BW2V7nXiyjB_iF0Q","2/19/2015",1
"28737","kJSiqzOf38okvvu4ha1Xjw","3/29/2015",1
"28738","kJibqunxJWdUKgzSbBmBaw","11/3/2013",1
"28739","kJqMo1qAmoWbzocSWRjMuQ","10/17/2006",1
"28740","kK4teonD4cX1QY8TDxzJoA","3/30/2016",1
"28741","kK4teonD4cX1QY8TDxzJoA","7/8/2015",1
"28742","kKBXgeCikloFLRFDN7RaCw","1/23/2016",2
"28743","kKJhYXc-_ETyF1RswrfQfg","1/1/2016",1
"28744","kKUPODDj1C59agjQgoPwWg","7/2/2015",1
"28745","kKpkAXqK34uKR5S1oSAnXw","1/16/2015",1
"28746","kKsRMRnIZ8p-e-WFonncMQ","7/24/2015",1
"28747","kKyfx7o-V2SjFQ9LkXnedg","7/10/2015",1
"28748","kLCfGs-mFB18ZL4fvEB9xA","11/6/2015",1
"28749","kLDkFv_xtCVEsV46Bfk8MA","12/30/2015",1
"28750","kLEXFnPk_e3vwdPmHLl1iQ","2/9/2016",1
"28751","kLHmoLqX4PEdDYsFDO2r3w","10/31/2015",1
"28752","kLM7NoTfsTM98UWeR7Bfzw","11/28/2014",1
"28753","kLRAG2vhgEveVjPHoXAjug","1/12/2016",1
"28754","kLXtJKc3keVIHSrHaN9qnw","1/27/2014",1
"28755","kLXtJKc3keVIHSrHaN9qnw","12/31/2013",1
"28756","kLXtJKc3keVIHSrHaN9qnw","12/8/2013",1
"28757","kLaE6qpDMCsGYK4VCEQ4Xg","1/16/2016",1
"28758","kLdIRZ7X-ygEwS4vRKii8Q","11/2/2014",1
"28759","kLh6KnRAXChjJwYvezB7Jw","2/28/2014",1
"28760","kLhQFt4SgN8tEe8aXT1Rqg","5/29/2007",1
"28761","kLvHJ0YiT1uCVBdb6IG5jA","10/15/2015",1
"28762","kLxZnGPZ-ag9jdznK_jSzQ","1/20/2015",1
"28763","kM0YcmIhjUki9Eixa-tXJA","3/19/2015",1
"28764","kMIwRk2wH81bn_4jfrsIfA","12/18/2014",1
"28765","kMSMyRtoIhj7ApifW1BIPg","3/3/2015",1
"28766","kMSMyRtoIhj7ApifW1BIPg","3/6/2015",1
"28767","kMSMyRtoIhj7ApifW1BIPg","4/17/2015",1
"28768","kMSMyRtoIhj7ApifW1BIPg","6/6/2012",1
"28769","kMVFxkwBxwNBGw0bs2UGYQ","9/20/2015",1
"28770","kMVon87jLZzxKHs8S4-kYw","8/26/2013",1
"28771","kMkfGczKP97v_BTt_OSH3A","1/1/2013",1
"28772","kMvwrArmT7rrEiDM_TbOEg","9/27/2014",1
"28773","kMy5PoG4m-cTa8WCzLH2Ew","5/30/2014",1
"28774","kNPew-6uiaLRy52uac-q_w","7/16/2014",1
"28775","kNYguU1NMI5k8RpJ7pgPBA","1/20/2016",1
"28776","kNhV_SEmu8XQoRxTnAiXOQ","6/22/2014",1
"28777","kNhjJ1GKTcxwcW_kl_UcKA","6/6/2012",1
"28778","kNrk5gKhmHSsbPHUY-tAew","10/28/2015",1
"28779","kO6ckHscHv5EgR_bU4pMuw","2/28/2016",1
"28780","kO6ckHscHv5EgR_bU4pMuw","3/9/2015",1
"28781","kO7OLo7Pjgkbj7iQn1lrug","1/8/2016",1
"28782","kOIOrt4QtIyM5I4Qs8wm2g","12/31/2015",1
"28783","kOXwavpePvRFiWCWT2D2TA","1/7/2015",1
"28784","kOksImeIA31c8jKBIUYSsg","11/14/2013",1
"28785","kOksImeIA31c8jKBIUYSsg","6/12/2014",1
"28786","kOksImeIA31c8jKBIUYSsg","8/23/2013",1
"28787","kOsMcQbKsibx2BsInI_oVw","11/11/2013",1
"28788","kPBYf-U5ibAOT01WN7vk9Q","5/18/2012",1
"28789","kPD0t8f4jsgzTizNki6-dg","5/27/2015",1
"28790","kPDFak9OCE2mg3UvGJyJFw","1/7/2015",1
"28791","kPTVl9J1dtpP9BSxza_4jw","5/14/2012",1
"28792","kPd0qkRLWroIptSDwJ-a-A","1/1/2016",1
"28793","kPd0qkRLWroIptSDwJ-a-A","1/3/2016",1
"28794","kPd0qkRLWroIptSDwJ-a-A","12/26/2015",1
"28795","kPd0qkRLWroIptSDwJ-a-A","4/13/2015",1
"28796","kPd0qkRLWroIptSDwJ-a-A","6/20/2015",1
"28797","kPs9-zo9zIcd_RmXQC8p3A","1/14/2016",1
"28798","kPs9-zo9zIcd_RmXQC8p3A","2/12/2016",1
"28799","kQBXJEMvoeZ18d_PWzSecg","2/8/2016",1
"28800","kQHz_ipes3v2-406WXbXng","3/24/2014",1
"28801","kQHz_ipes3v2-406WXbXng","7/28/2015",1
"28802","kQK5T8onXVOUPN_J1mWG2Q","11/30/2014",1
"28803","kQK5T8onXVOUPN_J1mWG2Q","2/19/2010",1
"28804","kQK5T8onXVOUPN_J1mWG2Q","2/23/2010",1
"28805","kQK5T8onXVOUPN_J1mWG2Q","4/11/2010",1
"28806","kQK5T8onXVOUPN_J1mWG2Q","4/8/2015",1
"28807","kQK5T8onXVOUPN_J1mWG2Q","7/11/2014",1
"28808","kQK5T8onXVOUPN_J1mWG2Q","7/22/2012",1
"28809","kQK5T8onXVOUPN_J1mWG2Q","8/12/2012",1
"28810","kQToYIz_Ou0YkuK1U2fONg","12/12/2014",1
"28811","kQy5UKJN6E3WWH1L2uGrCg","5/6/2015",1
"28812","kR6qJ2_gL5JwammsiQY1ig","6/28/2014",1
"28813","kRBAhNkRl8lX_IP6IHp9Kw","3/26/2016",1
"28814","kRM7h1YVVlvIQcdEUBX3lw","10/13/2015",1
"28815","kRMQOw4Rz3t1zoC20fk_kw","8/30/2013",1
"28816","kROGJeL8SfgqdWI2sSIt6Q","5/23/2015",1
"28817","kRQNx6qrPACYwKIxfOiyIA","9/4/2013",1
"28818","kRYZZ5h_hRVdc3g6vYvwJg","5/19/2014",1
"28819","kRYtr4YVDK4d86g96HRp1w","11/10/2013",1
"28820","kRaWVnTTEaLELBSybWGsaw","8/13/2015",1
"28821","kRh90_QxzGNBjiQDwizSRA","7/7/2015",1
"28822","kRsbt8mY7mlYUFKexUTeMg","5/27/2015",1
"28823","kRtoHtLS8F3CMMC2VNxGtQ","12/9/2015",1
"28824","kSA-6OilrWjgwyGYpx5zvQ","3/28/2016",1
"28825","kSFJgeZQKguvG4hyPsnW4A","1/27/2014",1
"28826","kT5SvlsG3fIxSTLfa_ak7Q","3/10/2014",1
"28827","kT70ZylFdVTQEXT4Kuhc7A","10/13/2015",1
"28828","kT70ZylFdVTQEXT4Kuhc7A","10/5/2015",1
"28829","kT70ZylFdVTQEXT4Kuhc7A","12/13/2015",1
"28830","kT70ZylFdVTQEXT4Kuhc7A","2/15/2016",1
"28831","kT70ZylFdVTQEXT4Kuhc7A","2/21/2016",1
"28832","kT70ZylFdVTQEXT4Kuhc7A","3/10/2016",1
"28833","kT70ZylFdVTQEXT4Kuhc7A","3/19/2016",1
"28834","kT70ZylFdVTQEXT4Kuhc7A","9/8/2015",2
"28835","kTBu1KqXy3JmSNYUlk9BjA","11/2/2015",1
"28836","kTEJy0wqGRllP1-yne9Jyg","3/5/2016",1
"28837","kTG73DglwYuvN1ttVi2nIA","7/28/2015",1
"28838","kTHTCTuZx464iWFsQTJiQg","11/3/2015",1
"28839","kTSMMveOlM_O9mYNDKMN9Q","5/16/2013",1
"28840","kTTKzJ2jNZqrPE3H802LKA","9/9/2011",1
"28841","kTZiWHha4HB4zsfgEwTJfg","5/25/2014",1
"28842","kTa0MfYdUQMWapoI5u8ZgA","3/16/2016",1
"28843","kTfNeWdWdaG0lYk8mwNblA","3/17/2016",1
"28844","kTiYULc3bQifd7gJDus3Aw","1/30/2016",1
"28845","kTiYULc3bQifd7gJDus3Aw","5/18/2015",1
"28846","kTiYULc3bQifd7gJDus3Aw","8/15/2015",1
"28847","kTpg7AyBmckGuhDQbI17Cg","7/12/2015",1
"28848","kU1k_HHu-LeyNMxObQ_3FA","5/28/2013",1
"28849","kU7J-iL9z-vd6rqL15t_kg","6/27/2013",1
"28850","kUEuioyYys84wU_n1gedUw","1/12/2013",1
"28851","kUFEYL99h6Xjf8unqdNB4Q","3/3/2016",1
"28852","kUOba7twRmgDVJQLyByCOQ","8/10/2015",1
"28853","kUOba7twRmgDVJQLyByCOQ","8/31/2015",1
"28854","kUo3bBDUgZb1H5cqm7jypg","5/4/2015",1
"28855","kUo3bBDUgZb1H5cqm7jypg","6/5/2015",1
"28856","kUo3bBDUgZb1H5cqm7jypg","7/1/2015",1
"28857","kVqRlhVKH3jEtABZsXiF5w","2/25/2009",1
"28858","kW1XBhHlAeeD0pIlQoXuUQ","1/16/2016",1
"28859","kW6WktSFqYbCSBvsB79GvA","1/8/2016",1
"28860","kWFUtCREugCvvz839anfzQ","8/8/2015",1
"28861","kWRYzqGUZFbnyQHuRmEEYw","6/19/2015",1
"28862","kWRpo1POVmuerB82SZBKbA","2/10/2016",1
"28863","kWRpo1POVmuerB82SZBKbA","6/28/2014",1
"28864","kWZOL_w3ZpsS8LE1IxRqUg","12/8/2015",1
"28865","kWuzyXw-nm6Ql_S5ceyNKw","3/28/2015",1
"28866","kX1PLnm0AKBglJ0E9LohyQ","11/3/2015",1
"28867","kX8HyrOINq7_A4HJFvevlg","3/16/2015",1
"28868","kX9fFENC_wGFLxGLPsnSPA","8/16/2015",1
"28869","kXAHd81jVa4eQYxJ_0H7Yg","2/7/2015",1
"28870","kXblfVcoVnjCsz04oaFJgw","11/15/2015",1
"28871","kXdFzNpkEa79D3u6_ifRyw","6/10/2015",1
"28872","kY3nRVnfT9llDTg4VKfcog","8/30/2015",1
"28873","kY42ZaqbH3j6UdSlq7n3tg","4/16/2014",1
"28874","kY45O6puyMyklRdoTbrXgA","3/2/2014",1
"28875","kYSEGRod1Xy_elaki81bOg","5/28/2015",1
"28876","kYU0oSzUwuO6byMjhCkWPQ","7/25/2015",1
"28877","kYbu6Ha11sBDutypDtdDFA","5/26/2014",1
"28878","kYd9GL6f2tc3p1n1hV99kQ","1/26/2011",1
"28879","kYlTZNOaFkK_NmyIrWB-8A","11/4/2014",1
"28880","kYrR2rQjWVvDQs4s7pty-w","6/6/2013",1
"28881","kYrR2rQjWVvDQs4s7pty-w","8/19/2012",1
"28882","kZ093NXvWbWRmXbfCgD3rg","11/7/2015",1
"28883","kZ0RwqkVT_SOd1T3SkVMvA","1/18/2016",1
"28884","kZ2lhXuosJOOTKto_SBE2g","12/11/2015",1
"28885","kZ2lhXuosJOOTKto_SBE2g","2/12/2016",1
"28886","kZ2lhXuosJOOTKto_SBE2g","2/19/2016",1
"28887","kZ2lhXuosJOOTKto_SBE2g","3/14/2016",1
"28888","kZ2lhXuosJOOTKto_SBE2g","3/24/2016",1
"28889","kZ2lhXuosJOOTKto_SBE2g","3/28/2016",1
"28890","kZBA-zpjzmvYYQWs7XlNqg","1/17/2015",1
"28891","kZBA-zpjzmvYYQWs7XlNqg","3/11/2016",1
"28892","kZBA-zpjzmvYYQWs7XlNqg","5/10/2015",1
"28893","kZKdYjoQQ7PdfI6Ne1gR6w","6/15/2014",1
"28894","kZKdYjoQQ7PdfI6Ne1gR6w","7/10/2015",1
"28895","kZKdYjoQQ7PdfI6Ne1gR6w","7/2/2015",1
"28896","kZSUZg512UIyGMatLRf7xQ","1/19/2014",1
"28897","kZSUZg512UIyGMatLRf7xQ","11/2/2015",1
"28898","kZSUZg512UIyGMatLRf7xQ","11/24/2008",1
"28899","kZSUZg512UIyGMatLRf7xQ","3/13/2016",1
"28900","kZSUZg512UIyGMatLRf7xQ","3/8/2015",1
"28901","kZSfk5Ars5W_Byq5oK6xRQ","12/27/2014",1
"28902","kZqWgACF1eJCPVgg8DK3-g","9/10/2014",1
"28903","kZwiPtuq1M6oNSmgTu1voQ","6/14/2010",1
"28904","k_6Nzzb0L5UjovGpvFRfuQ","5/9/2013",1
"28905","k_9DZ60kZgiMAO3Pg8hdag","12/31/2013",1
"28906","k_9DZ60kZgiMAO3Pg8hdag","5/23/2012",1
"28907","k_Gukw9_8Zc3XWbhXBN4kQ","8/17/2015",1
"28908","k_Igs8QFo5VbeqhMI-C7vQ","4/25/2015",1
"28909","k_N-qekDnIX3mBCU1giIug","1/8/2015",1
"28910","k_QOt2BE6tmgL94lYP9PVg","7/12/2011",1
"28911","k_W1vNFIxQyHhxjVYjn4Vw","9/11/2012",1
"28912","k_fccB7elemlyuTYBfGOYA","10/13/2014",1
"28913","k_hYQEAdmtB8khXV1gl2Ag","10/27/2012",1
"28914","k_hs3218WkqRVjFBVqk9hQ","4/1/2011",1
"28915","k_mVbDDqsMuATv5vH_ZELw","4/25/2014",1
"28916","k_sKnHpiPhthcco8Tq2a9Q","2/13/2012",1
"28917","k_zpNIszVq_swN0PibeSWw","1/12/2016",2
"28918","kaEAVCEmH-vl2IHrM63v4A","3/3/2015",1
"28919","kaRaT4kuCckd5lHNZDJ0BQ","1/16/2016",1
"28920","kaUevVCeLakGJEt0MUgT0A","8/30/2015",1
"28921","kaVh_y70S9TG1Pli7gmWwA","5/9/2013",1
"28922","kaa5Mb_A9wcelPEbaFjIJg","12/22/2010",1
"28923","kanVhkUBMO0sj2hOWZKePA","3/7/2015",1
"28924","kanXccChPQwKxAqOMwcpHQ","3/25/2016",1
"28925","kaw-9C2ALET-gJvsNK7G1g","5/7/2013",1
"28926","kazZ9rd6gAjb26EYMwjYjA","12/25/2009",1
"28927","kazZ9rd6gAjb26EYMwjYjA","4/5/2015",1
"28928","kazg2N52cooI5xGRZbsRAw","9/24/2014",1
"28929","kb2Qkc3u4RfF5KjVpltS2Q","3/12/2016",1
"28930","kbVEUMqiKKG9qMhQsKZL_g","3/24/2016",1
"28931","kbWo67ljkzu6Xokobn0MfA","8/18/2014",1
"28932","kb_oWBtCpO005YUrJQifMQ","4/25/2014",1
"28933","kbhjpSJR27enrxM-fnpt0A","9/13/2010",1
"28934","kbt8yDJ-d8pz-BGwXWlBUQ","5/10/2014",1
"28935","kbx2AZLEJJ_0OvSVJX8bkA","6/18/2008",1
"28936","kcFgkj-46MukEPyHzhaYTA","6/23/2014",1
"28937","kcFgkj-46MukEPyHzhaYTA","9/18/2015",1
"28938","kcPwUSuj5c9Tf2_Ylwx2hw","9/17/2011",1
"28939","kcWsrJ2rvqLQD9QTKo-ifQ","12/1/2011",1
"28940","kcWsrJ2rvqLQD9QTKo-ifQ","2/18/2014",1
"28941","kcWsrJ2rvqLQD9QTKo-ifQ","2/9/2014",1
"28942","kcWsrJ2rvqLQD9QTKo-ifQ","3/1/2016",1
"28943","kcWsrJ2rvqLQD9QTKo-ifQ","4/10/2015",1
"28944","kcWsrJ2rvqLQD9QTKo-ifQ","9/17/2012",1
"28945","kcYrV9tuW2Vlcy_jJ_C34Q","3/11/2016",1
"28946","kcZC4PL4btphJ3hNZZDP-w","1/27/2015",1
"28947","kcuht9iQkeo-7h32-Op_ZA","7/7/2013",1
"28948","kdDUFPzfZC_yyqgZkRxvmQ","1/9/2013",1
"28949","kdOKjuXPuuDpfYaZMHh9FQ","4/25/2009",1
"28950","kdb7QB0PNJgjzG1SIWMfZA","5/28/2013",1
"28951","kduF-h8QMLP7lnhPAZwleg","3/17/2016",1
"28952","kdyZnpFPnwRErYc8LLS7xA","12/24/2013",1
"28953","kdyZnpFPnwRErYc8LLS7xA","6/26/2012",1
"28954","ke3uE1xg6dxQ_0TKJAMc2w","1/23/2014",1
"28955","ke88rtpaHqUJcAOUSzH9Aw","9/10/2009",1
"28956","keDSKINtyk1RvBpgAd42AQ","6/4/2015",1
"28957","keFWNasLYdi3sAEixgZVqQ","9/20/2015",1
"28958","keRDdzcLE6U-WuL0bBhbLQ","7/21/2014",1
"28959","keWK9wHfrr6f6EAhbskUCQ","2/17/2016",1
"28960","keZSeRex6sjuFbbejtrd8g","11/4/2013",1
"28961","kedtenDp5lIoqSx_A7gjow","7/23/2015",1
"28962","kee2J-x9boebgT79EcZTPQ","11/4/2015",1
"28963","kee2J-x9boebgT79EcZTPQ","2/22/2015",1
"28964","keq_jU-vhP7w3N8GHsog3Q","5/17/2012",1
"28965","kfArhbjRGqJAD5hAwPrAoQ","10/13/2015",1
"28966","kfLPoLeCLb9bfcLYAv-EdA","1/12/2015",1
"28967","kflAtGUbeF4n1RXgo_iq7A","10/30/2013",1
"28968","kfmmSbt9R6PxYTnhGElHHg","8/17/2014",1
"28969","kgABjApP28WLnYz7p8UPAg","2/25/2011",1
"28970","kgIvG3kWBQpFk1FeZcqnKQ","7/11/2015",1
"28971","kgIvG3kWBQpFk1FeZcqnKQ","7/13/2015",1
"28972","kgKDI3yZ465YI3JG1bVoxw","3/27/2015",1
"28973","kgN9jet5HVJo6BG-_6muLQ","3/10/2016",1
"28974","kgWbbPWcjphym_E5y45rZg","12/14/2015",1
"28975","kgYO7-ZaaRtU60yOMyXmvA","2/15/2015",1
"28976","kggRqEPCpYy8Lo6PCVgFUg","3/20/2016",1
"28977","kgqh4HM-CzQeeHlcgHljPQ","2/3/2014",1
"28978","kgyOToX3RxOt1vgPEJ7cJQ","2/11/2016",1
